文件名,time,rato
random524288_insertion,0,11.607060531733278
random524288_insertion,1,5.2914745374100844
random524288_insertion,2,2.837897208572547
random524288_insertion,3,2.700095091884852
random524288_insertion,4,2.0616761605100447
