文件名,time,rato
random65536_insertion,0,3.9001447740134463
random65536_insertion,1,2.6724309731990306
random65536_insertion,2,2.543310953029722
random65536_insertion,3,2.0020134841463397
random65536_insertion,4,0.8412908732628191
