文件名,time,rato
random524288_insertion,0,7.67738847341401
random524288_insertion,1,0.9193003476069069
random524288_insertion,2,0.6592167025600791
random524288_insertion,3,0.6233682700141716
random524288_insertion,4,0.6208311891480414
