文件名,time,rato
random1048576_insertion,0,30.995265201321224
random1048576_insertion,1,1.300471829964975
random1048576_insertion,2,0.6971889978611581
random1048576_insertion,3,0.577967953620169
random1048576_insertion,4,0.5829670596684142
