文件名,time,rato
random262144_insertion,0,188.16561389902753
random262144_insertion,1,2.378068937571254
random262144_insertion,2,0.7803137893314013
random262144_insertion,3,0.5791643584417289
random262144_insertion,4,0.5861752912503482
