文件名,time,rato
random1048576_insertion,0,3.6241403101108824
random1048576_insertion,1,1.2201574779295425
random1048576_insertion,2,0.5750578862856092
random1048576_insertion,3,0.5729520857385079
random1048576_insertion,4,0.5362816510632595
