文件名,time,rato
random262144_insertion,0,3.0274886814514987
random262144_insertion,1,0.6331090297299132
random262144_insertion,2,0.5917260028795011
random262144_insertion,3,0.5660633347803649
random262144_insertion,4,0.48918031550873947
