文件名,time,rato
random131072_insertion,0,1.361686829137974
random131072_insertion,1,1.2055247698884703
random131072_insertion,2,0.6482915722579355
random131072_insertion,3,0.5572228074797291
random131072_insertion,4,0.42599966006346196
