文件名,time,rato
random524288_insertion,0,1.5393503370944837
random524288_insertion,1,1.1509831511265933
random524288_insertion,2,0.617746234329881
random524288_insertion,3,0.5824609458395441
random524288_insertion,4,0.5151127095596684
