文件名,time,rato
random1048576_insertion,0,3560.6132876807574
random1048576_insertion,1,5.366869633419975
random1048576_insertion,2,2.756032395969253
random1048576_insertion,3,2.706260352712197
random1048576_insertion,4,2.3536519809220273
