文件名,time,rato
random1048576_removal,0,112.69393182715164
random1048576_removal,1,0.9971218740053494
random1048576_removal,2,120.74481137612482
random1048576_removal,3,100.80653520905406
random1048576_removal,4,0.988502405814571
