文件名,time,rato
random65536_insertion,0,5.564517551792362
random65536_insertion,1,0.8457032527072977
random65536_insertion,2,0.6307334323845002
random65536_insertion,3,0.5924151102684551
random65536_insertion,4,0.593307594369308
