1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi,1,12.52542325,2019/1/1 7:56
18cBEMRxXHqzWWC...,1,12.5418701,2019/1/1 7:50
18cBEMRxXHqzWWC...,1,12.5168956,2019/1/1 7:42
1KFHE7w8BhaENAs...,1,12.63292834,2019/1/1 7:41
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.53806011,2019/1/1 7:16
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.66163094,2019/1/1 7:11
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.61555161,2019/1/1 6:36
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.50502237,2019/1/1 6:18
155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,1,12.56246754,2019/1/1 6:13
1KFHE7w8BhaENAs...,1,12.72760023,2019/1/1 6:10
1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi,1,12.53721982,2019/1/1 5:42
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.5,2019/1/1 5:41
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.59109085,2019/1/1 5:41
3KF9nXowQ4asSGxRRzeiTpDjMuwM2nypAN,1,12.53674008,2019/1/1 5:26
1Cb4X74MUitDDCdkhdRRcB8eutpV5bAhdG,1,12.6798836,2019/1/1 5:23
1KFHE7w8BhaENAs...,1,12.76583899,2019/1/1 4:48
1BDKvVwu1Gc3cpmF5vwboa3P3be2GLv5a1,1,13.05921106,2019/1/1 4:40
18cBEMRxXHqzWWC...,1,12.51781195,2019/1/1 3:54
1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi,1,12.53164158,2019/1/1 3:50
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.5448996,2019/1/1 3:48
18cBEMRxXHqzWWC...,1,12.52989078,2019/1/1 3:41
1KFHE7w8BhaENAs...,1,12.58470383,2019/1/1 3:34
1KFHE7w8BhaENAs...,1,12.58987681,2019/1/1 3:29
1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ,1,12.53041792,2019/1/1 3:15
18bXSCSXiTD3DB3XEz851VpB4ZK49rkprT,1,12.50888261,2019/1/1 3:13
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.61606162,2019/1/1 3:12
155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,1,12.6006903,2019/1/1 2:52
155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,1,12.54575142,2019/1/1 2:46
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.55942978,2019/1/1 2:39
3KF9nXowQ4asSGxRRzeiTpDjMuwM2nypAN,1,12.56697372,2019/1/1 2:31
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.71749966,2019/1/1 2:22
1GbqpH5CeStEQmCAEZ6KSiJ6iNFGQ29WEB,1,12.52015788,2019/1/1 2:02
1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi,1,12.63658894,2019/1/1 2:00
3KF9nXowQ4asSGxRRzeiTpDjMuwM2nypAN,1,12.5131223,2019/1/1 1:49
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.51274133,2019/1/1 1:48
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.51152631,2019/1/1 1:46
1KFHE7w8BhaENAs...,1,12.55326639,2019/1/1 1:45
3JQSigWTCHyBLRD979JWgEtWP5YiiFwcQB,1,12.52014093,2019/1/1 1:39
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.59137503,2019/1/1 1:37
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.5380362,2019/1/1 1:28
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.53841279,2019/1/1 1:22
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.52195865,2019/1/1 1:20
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.7297734,2019/1/1 1:20
1KFHE7w8BhaENAs...,1,12.5197031,2019/1/1 0:55
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.67027714,2019/1/1 0:53
18cBEMRxXHqzWWC...,1,12.61251909,2019/1/1 0:43
1ACAgPuFFidYzPMXbiKptSrwT74Dg8hq2v,1,12.55235587,2019/1/1 0:33
1KFHE7w8BhaENAs...,1,12.53351581,2019/1/1 0:29
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.54203411,2019/1/1 0:26
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.58864759,2019/1/1 0:22
18cBEMRxXHqzWWC...,1,12.58212824,2019/1/1 0:18
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.67490752,2019/1/1 0:15
3JAvzKWgtxPzcbTqKeAT7qfwoZBjtVmkBU,1,13.09803837,2019/1/1 0:00
18cBEMRxXHqzWWC...,1,12.55376714,2018/12/31 23:19
1KFHE7w8BhaENAs...,1,12.72687469,2018/12/31 23:16
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.64348621,2018/12/31 23:10
18cBEMRxXHqzWWC...,1,12.60205809,2018/12/31 22:57
3JAvzKWgtxPzcbTqKeAT7qfwoZBjtVmkBU,1,12.5979775,2018/12/31 22:48
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.60107103,2018/12/31 22:44
1Cb4X74MUitDDCdkhdRRcB8eutpV5bAhdG,1,12.76437345,2018/12/31 22:37
18yseqevP9FWUAr6Dx9ZkdR72Pe5weTK3p,1,12.53657907,2018/12/31 22:16
1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ,1,12.62921553,2018/12/31 22:14
1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ,1,12.62268653,2018/12/31 22:04
1Cb4X74MUitDDCdkhdRRcB8eutpV5bAhdG,1,12.51012704,2018/12/31 21:56
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.56103673,2018/12/31 21:55
1Hz96kJKF2HLPGY15JWLB5m9qGNxvt8tHJ,1,12.51949147,2018/12/31 21:52
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.7344167,2018/12/31 21:51
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.60101661,2018/12/31 21:37
1FCMHSWjy6cWPVoKQ5YM7FgY9C2XuMcMQf,1,12.68218214,2018/12/31 21:32
18cBEMRxXHqzWWC...,1,12.69820957,2018/12/31 21:20
1Nh7uHdvY6fNwtQtM1G5EZAFPLC33B59rB,1,12.99141997,2018/12/31 21:15
1ACAgPuFFidYzPMXbiKptSrwT74Dg8hq2v,1,13.1092297,2018/12/31 21:14
1EVzaFkkNNXq6RJh2oywwJMn8JPiq8ikDi,1,12.56729008,2018/12/31 21:04
1CK6KHY6MHgYvmRQ4PAafKYDrg1ejbH1cE,1,12.51915893,2018/12/31 20:59
3JQSigWTCHyBLRD979JWgEtWP5YiiFwcQB,1,12.61269598,2018/12/31 20:58
bc1qjl8uwezzlech723l...yuza0h2cdkvxvh54v3dn,1,12.89228931,2018/12/31 20:49
18cBEMRxXHqzWWC...,1,12.7782239,2018/12/31 20:20
