14115,2,15000000000,0,0,0,0,1242053911:1242294990:3927,1,35004000000,0,0,0,0,1234355314,13240,1,1000000000,1,1000000000,0,0,1241386901,1241386901
18018,1,9999000000,0,0,0,0,1245844924,5267,1,5000000000,1,5000000000,0,0,1235298745,1235299853
1074,1,50000000000,0,0,0,0,1232391642,188,1,100000000,1,100000000,0,0,1231742062,1231744600
723,1,10000000000,0,0,0,0,1232113906,20219,2,9500000000,1,5000000000,0,0,1248976656:1248461717:1248976656
186,1,100000000,1,100000000,0,0,1231740736,1231770060
30888,1,5000000000,0,0,0,0,1261354068,29233,1,100000000,0,0,0,0,1260331920,11215,2,6749000000,1,5000000000,0,0,1239887098:1240060102:1240060102
13046,1,3000000,0,0,0,0,1241240541,11653,1,225000000000,0,0,0,0,1240202301,30272,1,50000000,0,0,0,0,1261087922,600,1,5000000000,0,0,0,0,1232029520,30183,1,50000000,0,0,0,0,1261047493,30054,3,14850000000,2,9950000000,0,0,1261047493:1261087922:1260972476:1261047493:1261087922:31875,1,25000000000,0,0,0,0,1261881694,14369,3,7600000000,1,5000000000,0,0,1242230587:1245860786:1242250702:1261065010
3351,1,19800000000,0,0,0,0,1233975266,29225,2,200000000,0,0,0,0,1260385138:1260325936:1609,1,50000000000,0,0,0,0,1232805403,1411,1,15000000000,0,0,0,0,1232682580,11468,2,8251000000,0,0,0,0,1240070119:1240070119:2951,1,1900000000,0,0,0,0,1233701758,6817,1,5000000000,1,5000000000,0,0,1236532492,1236534402
1306,2,8100000000,1,5000000000,0,0,1233701758:1232563860:1233701758
1992,1,15000000000,0,0,0,0,1233021449,2960,1,2000000,1,2000000,0,0,1233704929,1234355314
1791,1,5000000000,1,5000000000,0,0,1232882841,1233021449
2544,1,100000000000,1,100000000000,0,0,1233428912,1234108300
5270,1,40000000000,1,40000000000,0,0,1235299853,1235299853
4936,2,9967000000,2,9967000000,0,0,1236209362:1235062536:1248130447:1236209362:745,37,6142462000000,0,0,0,0,1253203830:1256165243:1235764143:1249684065:1234200634:1236194891:1234810654:1238514389:1236297007:1240258772:1241034720:1251310998:1237567953:1248130447:1233264990:1232582734:1238080902:1237221615:1232392372:1245971000:1236209362:1241563946:1233004161:1253114249:1232748657:1245694482:1253652684:1256077846:1254239285:1232133515:1235087435:1243609567:1241478284:1256854755:1242427668:1251310998:1253894198:20423,1,10000000000,0,0,0,0,1248902439,29274,1,18700000000,1,18700000000,0,0,1260365770,1260806884
7233,1,15000000000,1,15000000000,0,0,1236854934,1236954375
29985,1,85000000000,0,0,0,0,1260925808,11454,2,8251000000,1,3251000000,0,0,1240060102:1240083267:1240070119
599,1,25000000000,0,0,0,0,1232029520,3346,1,80000000000,0,0,0,0,1233973867,14535,1,4999000000,1,4999000000,0,0,1242338373,1261065010
18306,2,7000000000,2,7000000000,0,0,1246310516:1246140263:1246323817:1246310516:25179,2,1005000000000,1,970000000000,0,0,1255842370:1255671077:1256226054
5271,19,800000000000,0,0,0,0,1238964216:1236954375:1239573777:1237739482:1236054265:1240149966:1237419496:1236054265:1235859214:1238964216:1237739482:1240751919:1237419496:1238256409:1236534402:1238256409:1235299853:1240751919:1238256409:26056,2,1350000000000,1,50000000000,0,0,1256784092:1256643870:1257372162
29229,4,2800000000,3,2000000000,0,0,1260329610:1260912456:1260385138:1260365264:1260912456:1260385138:1260337713:505,1,6100000000,0,0,0,0,1231965655,3349,1,15000000000,0,0,0,0,1233975266,4455,1,10000000000,1,10000000000,0,0,1234717650,1234718841
29032,5,23100000000,5,23100000000,0,0,1260175071:1260329610:1260325936:1260365264:1260331920:1260329610:1260365770:1260325936:1260365264:1260331920:11831,10,435001000000,2,105000000000,0,0,1253901823:1240331349:1253560399:1251968050:1254013648:1251716812:1251610657:1254477817:1254198605:1252338323:1255321278:1259703959:18195,2,7500000000,1,5000000000,0,0,1246169521:1246024318:1246169521
